name,epoch,domain,acc,acc_A0Y0,acc_A0Y1,acc_A1Y0,acc_A1Y1,consis_A0Y0,consis_A0Y1,consis_A1Y0,consis_A1Y1,acc_var,acc_dis,err_op_0,err_op_1,err_odd
transfer_fairness_result_new_adult,23,target,79.59281265899307,78.95954132080078,80.5624771118164,0.0,0.0,90.08274889031355,83.78363259843849,nan,nan,39.8845329284668,0.7959281206130981,78.95954132080078,80.5624771118164,159.5220184326172
transfer_fairness_result_new_adult,25,source,81.24190525139414,84.84544372558594,76.30335998535156,0.0,0.0,92.539114556449,82.59096353702878,nan,nan,40.40024185180664,0.812419056892395,84.84544372558594,76.30335998535156,161.1488037109375
transfer_fairness_result_new_adult,25,target,79.8563896154727,80.2726821899414,79.2189712524414,0.0,0.0,90.49849275338833,82.43553978735419,nan,nan,39.87465286254883,0.7985638976097107,80.2726821899414,79.2189712524414,159.4916534423828
transfer_fairness_result_new_adult,27,source,81.24020480622222,82.90656280517578,78.95651245117188,0.0,0.0,91.39287680960237,82.63538277656116,nan,nan,40.48986053466797,0.812402069568634,82.90656280517578,78.95651245117188,161.86306762695312
transfer_fairness_result_new_adult,27,target,79.52837868217888,78.10309600830078,81.71077728271484,0.0,0.0,89.23162444637961,82.31627397951408,nan,nan,39.97382354736328,0.7952837944030762,78.10309600830078,81.71077728271484,159.81387329101562
transfer_fairness_result_new_adult,29,source,81.33049295870572,84.82776641845703,76.5375747680664,0.0,0.0,92.28275591663154,82.57077209037624,nan,nan,40.44767379760742,0.8133049607276917,84.82776641845703,76.5375747680664,161.36534118652344
transfer_fairness_result_new_adult,29,target,79.84169104820397,79.9424819946289,79.68736267089844,0.0,0.0,89.99087992052425,82.29333905698869,nan,nan,39.907562255859375,0.7984169125556946,79.9424819946289,79.68736267089844,159.62985229492188
transfer_fairness_result_new_adult,31,source,81.31856544663593,84.43586730957031,77.04640197753906,0.0,0.0,92.21793257119846,83.71360548814529,nan,nan,40.455013275146484,0.8131856918334961,84.43586730957031,77.04640197753906,161.48226928710938
transfer_fairness_result_new_adult,31,target,79.86967931959256,79.7487564086914,80.05484008789062,0.0,0.0,90.39230904844511,83.37028491161351,nan,nan,39.951045989990234,0.7986968159675598,79.7487564086914,80.05484008789062,159.8035888671875
transfer_fairness_result_new_adult,33,source,81.26575547954293,83.11872100830078,78.72632598876953,0.0,0.0,91.23375550899073,82.0417583748871,nan,nan,40.49105453491211,0.8126575946807861,83.11872100830078,78.72632598876953,161.8450469970703
transfer_fairness_result_new_adult,33,target,79.58657139619518,78.19063568115234,81.72402954101562,0.0,0.0,88.94003783842845,81.62821172701003,nan,nan,39.9981803894043,0.7958657145500183,78.19063568115234,81.72402954101562,159.9146728515625
transfer_fairness_result_new_adult,35,source,81.37989544584154,83.5695571899414,78.37903594970703,0.0,0.0,91.69637950579447,83.11593783610867,nan,nan,40.528717041015625,0.8137989640235901,83.5695571899414,78.37903594970703,161.94859313964844
transfer_fairness_result_new_adult,35,target,79.614559337293,78.53947448730469,81.26073455810547,0.0,0.0,89.58778465212943,82.86927403206168,nan,nan,39.96163558959961,0.7961456179618835,78.53947448730469,81.26073455810547,159.80020141601562
transfer_fairness_result_new_adult,37,source,81.24360973871546,86.460205078125,74.09441375732422,0.0,0.0,93.0518334138041,84.41626680470657,nan,nan,40.37605285644531,0.8124361038208008,86.460205078125,74.09441375732422,160.55462646484375
transfer_fairness_result_new_adult,37,target,80.2679648997957,82.48020935058594,76.88057708740234,0.0,0.0,91.51038884375353,84.12052880881711,nan,nan,39.88935470581055,0.8026796579360962,82.48020935058594,76.88057708740234,159.36077880859375
transfer_fairness_result_new_adult,39,source,81.26234915634234,86.08009338378906,74.65977478027344,0.0,0.0,92.66876884096482,83.24920281900592,nan,nan,40.387306213378906,0.8126235008239746,86.08009338378906,74.65977478027344,160.7398681640625
transfer_fairness_result_new_adult,39,target,80.14151258188592,81.67269134521484,77.7969741821289,0.0,0.0,90.68223167091276,82.78313877861272,nan,nan,39.89095687866211,0.8014151453971863,81.67269134521484,77.7969741821289,159.46966552734375
transfer_fairness_result_new_adult,41,source,81.2487229537314,81.94595336914062,80.29318237304688,0.0,0.0,90.72693520076751,82.91806305434454,nan,nan,40.56399154663086,0.8124872446060181,81.94595336914062,80.29318237304688,162.2391357421875
transfer_fairness_result_new_adult,41,target,79.21083813943726,76.46542358398438,83.41462707519531,0.0,0.0,88.44540739459741,82.33462285448903,nan,nan,40.04545211791992,0.792108416557312,76.46542358398438,83.41462707519531,159.8800506591797
transfer_fairness_result_new_adult,43,source,81.1976150694657,86.48966979980469,73.94499969482422,0.0,0.0,92.76011516196623,83.72572011970354,nan,nan,40.353145599365234,0.8119761347770691,86.48966979980469,73.94499969482422,160.43466186523438
transfer_fairness_result_new_adult,43,target,80.34568914432874,82.62367248535156,76.8576431274414,0.0,0.0,91.29569422458825,83.3855752288807,nan,nan,39.92241287231445,0.8034569025039673,82.62367248535156,76.8576431274414,159.4813232421875
transfer_fairness_result_new_adult,45,source,81.22998055973085,85.03992462158203,76.00856018066406,0.0,0.0,91.95273613378261,82.89383390799664,nan,nan,40.3885383605957,0.8122998476028442,85.03992462158203,76.00856018066406,161.04849243164062
transfer_fairness_result_new_adult,45,target,79.89565481999723,80.32793426513672,79.23375701904297,0.0,0.0,89.853407160982,82.12055920130152,nan,nan,39.89229965209961,0.798956573009491,80.32793426513672,79.23375701904297,159.5616912841797
transfer_fairness_result_new_adult,47,source,81.04940307201275,81.77210998535156,80.0589599609375,0.0,0.0,90.88900314049143,84.14166277511985,nan,nan,40.46229934692383,0.810494065284729,81.77210998535156,80.0589599609375,161.83106994628906
transfer_fairness_result_new_adult,47,target,79.28312490375419,76.78396606445312,83.1098403930664,0.0,0.0,88.9636722652895,83.57364570148448,nan,nan,40.03596878051758,0.7928312420845032,76.78396606445312,83.1098403930664,159.893798828125
transfer_fairness_result_new_adult,49,source,81.23509222807226,85.93865203857422,74.78900146484375,0.0,0.0,92.50375618605706,82.97863646723971,nan,nan,40.374813079833984,0.8123509287834167,85.93865203857422,74.78900146484375,160.7276611328125
transfer_fairness_result_new_adult,49,target,80.26031328044301,82.00988006591797,77.58138275146484,0.0,0.0,90.80073139345356,82.81677707023455,nan,nan,39.928524017333984,0.8026031255722046,82.00988006591797,77.58138275146484,159.5912628173828
